Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
exogenous drug catabolic process (GO:0042738)	4/22	0.3403604170161338	0.9999962068773893	0	0	1.4355655132354161	1.5471809799276033	CYP2B6;CYP1A2;NOS1;CYP2C19
limb morphogenesis (GO:0035108)	4/22	0.3403604170161338	0.9999962068773893	0	0	1.4355655132354161	1.5471809799276033	TFAP2B;FGF8;TBX5;BMPR1B
negative regulation of lipid biosynthetic process (GO:0051055)	4/22	0.3403604170161338	0.9999962068773893	0	0	1.4355655132354161	1.5471809799276033	ACADL;ASXL3;TRIB3;BMP5
adenosine metabolic process (GO:0046085)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	NT5C1B;XDH
bundle of His cell to Purkinje myocyte communication (GO:0086069)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	GJA5;TBX5
cellular response to forskolin (GO:1904322)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	ADCY2;CFTR
cytolysis by host of symbiont cells (GO:0051838)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	CFHR1;F2
cytolysis in other organism involved in symbiotic interaction (GO:0051801)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	CFHR1;F2
development of primary female sexual characteristics (GO:0046545)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	FSHR;ZFP42
embryonic digestive tract morphogenesis (GO:0048557)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	SOX11;FGFR2
epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	FGF8;SNAI2
estrogen biosynthetic process (GO:0006703)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	AKR1B15;HSD17B2
leukotriene D4 biosynthetic process (GO:1901750)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	GGT5;GGT6
leukotriene D4 metabolic process (GO:1901748)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	GGT5;GGT6
negative regulation of fibrinolysis (GO:0051918)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	APOH;F2
one-carbon compound transport (GO:0019755)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	SLC14A1;SLC14A2
phenol-containing compound biosynthetic process (GO:0046189)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	DDC;TPH1
positive regulation of inositol phosphate biosynthetic process (GO:0060732)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	PTH1R;SNCA
positive regulation of protein kinase A signaling (GO:0010739)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	CALCR;TCIM
positive regulation of sequestering of triglyceride (GO:0010890)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	CIDEA;PLIN5
progesterone metabolic process (GO:0042448)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	AKR1C1;AKR1C4
quaternary ammonium group transport (GO:0015697)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	SLC25A48;SLC6A20
regulation of fertilization (GO:0080154)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	PRDM9;PRSS37
response to forskolin (GO:1904321)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	ADCY2;CFTR
retinal rod cell differentiation (GO:0060221)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	RP1;SOX9
type B pancreatic cell differentiation (GO:0003309)	2/9	0.3449182185677136	0.9999962068773893	0	0	1.8455223880597016	1.964462499913937	RFX6;BMP5
activation of adenylate cyclase activity (GO:0007190)	6/36	0.3512006821415101	0.9999962068773893	0	0	1.2920777279521674	1.3520268719123196	ADCYAP1;CALCR;FSHR;ADCY2;TSHR;DRD5
aortic valve development (GO:0003176)	6/36	0.3512006821415101	0.9999962068773893	0	0	1.2920777279521674	1.3520268719123196	ELN;SNAI2;SLIT3;GATA3;SOX9;NKX2-5
dendrite morphogenesis (GO:0048813)	6/36	0.3512006821415101	0.9999962068773893	0	0	1.2920777279521674	1.3520268719123196	ARC;CHRNA7;CTNND2;WNT7A;PAK3;ZNF365
membrane assembly (GO:0071709)	6/36	0.3512006821415101	0.9999962068773893	0	0	1.2920777279521674	1.3520268719123196	PTPRD;NLGN1;NLGN4X;NRXN1;IL1RAPL1;DMKN
regulation of cardiac muscle contraction (GO:0055117)	6/36	0.3512006821415101	0.9999962068773893	0	0	1.2920777279521674	1.3520268719123196	RYR2;GJA5;STC1;NOS1;NKX2-5;ADRA1A
negative regulation of neuron apoptotic process (GO:0043524)	11/71	0.3524896719043134	0.9999962068773893	0	0	1.1845625857980782	1.2351836320732275	FOXQ1;PRKCG;TOX3;FOXB1;NTRK2;MAG;ERBB3;PTPRZ1;VSTM2L;SLC30A10;CX3CL1
amino acid transport (GO:0006865)	8/50	0.353808450453684	0.9999962068773893	0	0	1.230615806532037	1.278609346380784	SLC25A48;SLC36A2;SLC7A9;SLC6A15;SLC6A14;SLC7A14;SLC38A11;SLC6A20
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	20/136	0.3647212113435219	0.9999962068773893	0	0	1.1141480349231845	1.1237542435522825	GGT5;NPSR1;GPR39;ADCYAP1R1;VIPR2;CALCB;GLP2R;GPR83;CD3G;ADCY2;PTH1R;HTR4;PTHLH;TSHR;GIP;ADCYAP1;CALCR;FSHR;CGA;DRD5
aromatic amino acid family catabolic process (GO:0009074)	3/16	0.36515870231966324	0.9999962068773893	0	0	1.4906538030838143	1.5017192527506276	TAT;KYAT1;HPD
killing by host of symbiont cells (GO:0051873)	3/16	0.36515870231966324	0.9999962068773893	0	0	1.4906538030838143	1.5017192527506276	DCD;CFHR1;F2
mesenchyme development (GO:0060485)	3/16	0.36515870231966324	0.9999962068773893	0	0	1.4906538030838143	1.5017192527506276	BMP7;MEOX1;FGFR2
negative regulation of anoikis (GO:2000811)	3/16	0.36515870231966324	0.9999962068773893	0	0	1.4906538030838143	1.5017192527506276	CEACAM6;CEACAM5;SNAI2
negative regulation of macrophage activation (GO:0043031)	3/16	0.36515870231966324	0.9999962068773893	0	0	1.4906538030838143	1.5017192527506276	NR1D1;LDLR;CX3CL1
regulation of fatty acid oxidation (GO:0046320)	3/16	0.36515870231966324	0.9999962068773893	0	0	1.4906538030838143	1.5017192527506276	ACADL;SOX9;ABCB11
regulation of hormone secretion (GO:0046883)	3/16	0.36515870231966324	0.9999962068773893	0	0	1.4906538030838143	1.5017192527506276	IL11;SOX11;FGF23
regulation of systemic arterial blood pressure by hormone (GO:0001990)	3/16	0.36515870231966324	0.9999962068773893	0	0	1.4906538030838143	1.5017192527506276	ACE2;ENPEP;RASL10B
regulation of ion transport (GO:0043269)	12/79	0.3684358884842471	0.9999962068773893	0	0	1.1572027502934765	1.1554537102900424	NKAIN2;SYT5;SPTBN4;NKAIN4;NKAIN3;SYT1;STC1;KCNJ16;NOS1;SYT7;KCNJ3;SNCA
negative regulation of epithelial cell proliferation (GO:0050680)	11/72	0.37036891129734223	0.9999962068773893	0	0	1.1650760137727014	1.157218406194196	SOX2;RGCC;NFIB;APOH;MARVELD3;PTPRM;SNAI2;SOX9;GATA3;XDH;FGFR2
positive regulation of neurogenesis (GO:0050769)	11/72	0.37036891129734223	0.9999962068773893	0	0	1.1650760137727014	1.157218406194196	PTPRD;TIAM1;NGFR;NTRK2;IFNG;SLITRK1;IL1RAPL1;SOX11;OPRM1;LRP2;CX3CL1
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	10/65	0.3721881055875871	0.9999962068773893	0	0	1.1746733805117038	1.160995357192334	OPRD1;OR10H1;CNR2;CHRM4;OR10H5;HTR1D;HTR2A;OPRM1;HTR4;TSHR
inorganic anion transmembrane transport (GO:0098661)	10/65	0.3721881055875871	0.9999962068773893	0	0	1.1746733805117038	1.160995357192334	GABRR3;GABRB2;SLC12A3;GABRB1;SLC6A1;GABRG3;SLC12A8;ANO2;CFTR;SLC5A5
blood vessel endothelial cell migration (GO:0043534)	4/23	0.3726718557843697	0.9999962068773893	0	0	1.3599308203293896	1.3423292217756764	EFNB2;CDH5;EGR3;TDGF1
cilium-dependent cell motility (GO:0060285)	4/23	0.3726718557843697	0.9999962068773893	0	0	1.3599308203293896	1.3423292217756764	DNAH3;DNAH2;DNAH8;TEKT2
detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	4/23	0.3726718557843697	0.9999962068773893	0	0	1.3599308203293896	1.3423292217756764	OR10K2;OR10K1;OR4E2;OR4E1
drug catabolic process (GO:0042737)	4/23	0.3726718557843697	0.9999962068773893	0	0	1.3599308203293896	1.3423292217756764	CYP2B6;CYP1A2;NOS1;CYP2C19
negative regulation of neuron projection development (GO:0010977)	9/58	0.37383411624064466	0.9999962068773893	0	0	1.1866281866281867	1.1675746395471986	EFNB2;NGFR;MAG;NLGN1;DCC;TRPV4;DPYSL3;STMN2;ZNF365
artery morphogenesis (GO:0048844)	5/30	0.37563761623688324	0.9999962068773893	0	0	1.2919686215913335	1.2650057363694651	TFAP2B;GJA5;NOG;LRP2;ADAMTS9
cardiac muscle cell action potential (GO:0086001)	5/30	0.37563761623688324	0.9999962068773893	0	0	1.2919686215913335	1.2650057363694651	ATP1A2;CACNA1C;FGF12;SCN1A;SCN2B
estrogen metabolic process (GO:0008210)	5/30	0.37563761623688324	0.9999962068773893	0	0	1.2919686215913335	1.2650057363694651	SULT1E1;AKR1B15;HSD17B2;CYP1A2;UGT2B7
regulation of long-term synaptic potentiation (GO:1900271)	5/30	0.37563761623688324	0.9999962068773893	0	0	1.2919686215913335	1.2650057363694651	CALB2;ARC;RELN;CHRNA7;NSG1
regulation of endothelial cell apoptotic process (GO:2000351)	7/44	0.3761821819688794	0.9999962068773893	0	0	1.2221975246274313	1.1949201859092935	SEMA5A;FGB;CDH5;IL11;RGCC;ANGPT1;GATA3
response to amyloid-beta (GO:1904645)	7/44	0.3761821819688794	0.9999962068773893	0	0	1.2221975246274313	1.1949201859092935	NGFR;GRIN2A;CALCR;CHRNA7;MMP3;CACNA1B;IGF1
regulation of inflammatory response to antigenic stimulus (GO:0002861)	20/137	0.37769730857824796	0.9999962068773893	0	0	1.1045611872058152	1.075469448074569	GGT5;NPSR1;GPR39;ADCYAP1R1;VIPR2;CALCB;GLP2R;GPR83;CD3G;ADCY2;PTH1R;HTR4;PTHLH;TSHR;GIP;ADCYAP1;CALCR;FSHR;CGA;DRD5
alanine transport (GO:0032328)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	SLC36A2;SLC6A14
aromatic amino acid family metabolic process (GO:0009072)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	IYD;KYAT1
cellular response to interleukin-4 (GO:0071353)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	GATA3;JAK3
cellular response to purine-containing compound (GO:0071415)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	RYR2;CASQ2
chloride ion homeostasis (GO:0055064)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	SLC12A3;SLC12A8
ectoderm development (GO:0007398)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	AMER2;LHX1
granulocyte migration (GO:0097530)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	GP2;UMOD
lactation (GO:0007595)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	FOXB1;ERBB4
lung epithelium development (GO:0060428)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	GRHL2;FGF10
monovalent inorganic anion homeostasis (GO:0055083)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	SLC12A3;SLC12A8
negative regulation of cell-cell adhesion mediated by cadherin (GO:2000048)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	RGCC;EPCAM
negative regulation of hormone secretion (GO:0046888)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	IL11;FGF23
negative regulation of leukocyte migration (GO:0002686)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	CD200R1;BMP5
negative regulation of peptidyl-lysine acetylation (GO:2000757)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	SDR16C5;SNCA
negative regulation of toll-like receptor 4 signaling pathway (GO:0034144)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	BPIFB1;NR1D1
omega-hydroxylase P450 pathway (GO:0097267)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	CYP1A2;CYP2C19
positive regulation of circadian rhythm (GO:0042753)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	NLGN1;RORA
positive regulation of coagulation (GO:0050820)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	APOH;F2
positive regulation of hemostasis (GO:1900048)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	APOH;F2
positive regulation of lipase activity (GO:0060193)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	FGFR2;PLIN5
positive regulation of mesenchymal cell proliferation (GO:0002053)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	SOX9;FGFR2
receptor guanylyl cyclase signaling pathway (GO:0007168)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	NPPC;PDZD3
regulation of DNA methylation (GO:0044030)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	DPPA3;GRHL2
regulation of leukocyte tethering or rolling (GO:1903236)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	CCL25;SELP
regulation of long-term synaptic depression (GO:1900452)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	ARC;GRID2
regulation of tau-protein kinase activity (GO:1902947)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	EGR1;IFNG
regulation of urine volume (GO:0035809)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	TFAP2B;HAS2
response to histamine (GO:0034776)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	GABRB2;GABRB1
response to interleukin-4 (GO:0070670)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	GATA3;JAK3
SNARE complex assembly (GO:0035493)	2/10	0.3960810511159805	0.9999962068773893	0	0	1.6147388059701493	1.495468407526354	STXBP6;SNCA
cilium movement (GO:0003341)	8/52	0.39670135423487474	0.9999962068773893	0	0	1.1745427347521589	1.0859487823841927	RSPH6A;CFAP61;DNAI2;DNAH5;ZBBX;TEKT2;DNAH9;CFAP206
regulation of exocytosis (GO:0017157)	8/52	0.39670135423487474	0.9999962068773893	0	0	1.1745427347521589	1.0859487823841927	FGB;SYT1;IL1RAPL1;CADPS;STXBP6;CPLX1;CFTR;SNCA
regulation of release of sequestered calcium ion into cytosol (GO:0051279)	8/52	0.39670135423487474	0.9999962068773893	0	0	1.1745427347521589	1.0859487823841927	NPSR1;JPH2;CASQ2;AKAP6;NOS1;F2;CX3CL1;SNCA
sprouting angiogenesis (GO:0002040)	8/52	0.39670135423487474	0.9999962068773893	0	0	1.1745427347521589	1.0859487823841927	SEMA5A;EFNB2;CCBE1;EGR3;ANGPT1;CDH13;SEMA3E;TDGF1
positive regulation of neuron projection development (GO:0010976)	13/88	0.399274644700709	0.9999962068773893	0	0	1.1198151617334833	1.0281087571790897	NTRK2;PLK5;STMN2;COBL;ATP1B2;BMP7;CX3CL1;BMP5;RELN;DPYSL3;ROR1;PRKD1;EPHA3
action potential (GO:0001508)	7/45	0.39935554351111857	0.9999962068773893	0	0	1.1899655681259222	1.0922731700058936	SCN11A;SCN9A;SCN7A;AKAP6;SCN2A;SCN3A;SCN1A
actin-myosin filament sliding (GO:0033275)	6/38	0.40179235673300123	0.9999962068773893	0	0	1.211182735426009	1.1043804593492654	MYBPC1;MYBPC2;TNNT2;TNNI1;MYH6;MYH7
muscle filament sliding (GO:0030049)	6/38	0.40179235673300123	0.9999962068773893	0	0	1.211182735426009	1.1043804593492654	MYBPC1;MYBPC2;TNNT2;TNNI1;MYH6;MYH7
negative regulation of endothelial cell migration (GO:0010596)	6/38	0.40179235673300123	0.9999962068773893	0	0	1.211182735426009	1.1043804593492654	ANGPT2;RGCC;APOH;PTPRM;STC1;ADAMTS9
positive regulation of signaling (GO:0023056)	6/38	0.40179235673300123	0.9999962068773893	0	0	1.211182735426009	1.1043804593492654	LGI1;SYT1;SOX11;GATA3;TBX5;SNCA
response to cAMP (GO:0051591)	6/38	0.40179235673300123	0.9999962068773893	0	0	1.211182735426009	1.1043804593492654	VGF;AQP8;AKAP6;DUOX2;CFTR;SLC5A5
synaptic vesicle endocytosis (GO:0048488)	6/38	0.40179235673300123	0.9999962068773893	0	0	1.211182735426009	1.1043804593492654	SYT5;NLGN1;NLGN4X;SYT1;SNCB;SNCA
adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	ADRA2C;ADRA1A;DRD5
cellular biogenic amine biosynthetic process (GO:0042401)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	TPH2;DDC;TPH1
embryo development ending in birth or egg hatching (GO:0009792)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	SCEL;CELF4;TDGF1
epithelial cell morphogenesis (GO:0003382)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	PKHD1;STC1;GRHL2
gliogenesis (GO:0042063)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	RELN;NFIB;PHOX2B
membrane depolarization during cardiac muscle cell action potential (GO:0086012)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	ATP1A2;CACNA1C;SCN2B
mesonephric tubule development (GO:0072164)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	LHX1;BMP7;FGFR2
modified amino acid transport (GO:0072337)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	SLC7A9;FOLR3;SLC6A20
negative regulation of amyloid-beta formation (GO:1902430)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	NTRK2;CHRNA7;IGF1
negative regulation of fatty acid metabolic process (GO:0045922)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	ACADL;TRIB3;SOX9
positive regulation of stem cell proliferation (GO:2000648)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	EPCAM;SOX11;NANOG
regulation of stem cell proliferation (GO:0072091)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	EPCAM;SOX11;NANOG
regulation of steroid biosynthetic process (GO:0050810)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	EGR1;CGA;BMP5
stabilization of membrane potential (GO:0030322)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	KCNK9;KCNK12;KCNK3
stem cell development (GO:0048864)	3/17	0.40372436209847734	0.9999962068773893	0	0	1.3840985442329228	1.2554090836530973	WNT7A;SNAI2;SOX11
cardiac muscle cell action potential involved in contraction (GO:0086002)	5/31	0.4037865687142357	0.9999962068773893	0	0	1.24220568374472	1.1265176223409563	RYR2;CACNA1C;FGF12;SCN1A;SCN2B
embryonic skeletal system morphogenesis (GO:0048704)	5/31	0.4037865687142357	0.9999962068773893	0	0	1.24220568374472	1.1265176223409563	COL2A1;NOG;SOX11;HOXD9;FGFR2
amino acid import across plasma membrane (GO:0089718)	4/24	0.40484880538569296	0.9999962068773893	0	0	1.2918595967139657	1.168153190790722	SLC6A5;SLC6A14;SLC1A6;SLC6A20
axon extension (GO:0048675)	4/24	0.40484880538569296	0.9999962068773893	0	0	1.2918595967139657	1.168153190790722	SEMA5A;SEMA5B;AUTS2;SLIT3
cardiac muscle cell development (GO:0055013)	4/24	0.40484880538569296	0.9999962068773893	0	0	1.2918595967139657	1.168153190790722	CSRP3;SORBS2;NKX2-5;MYH6
cholesterol efflux (GO:0033344)	4/24	0.40484880538569296	0.9999962068773893	0	0	1.2918595967139657	1.168153190790722	ABCG8;ABCG5;SOAT2;ABCA8
mammary gland development (GO:0030879)	4/24	0.40484880538569296	0.9999962068773893	0	0	1.2918595967139657	1.168153190790722	FOXB1;ERBB4;TDGF1;GLI2
negative regulation of synaptic transmission (GO:0050805)	4/24	0.40484880538569296	0.9999962068773893	0	0	1.2918595967139657	1.168153190790722	SLC24A2;NLGN4X;GRIK3;SHANK2
regulation of axon extension involved in axon guidance (GO:0048841)	4/24	0.40484880538569296	0.9999962068773893	0	0	1.2918595967139657	1.168153190790722	SEMA5A;SEMA5B;DSCAM;SEMA3E
negative regulation of inflammatory response (GO:0050728)	30/212	0.4051864200430348	0.9999962068773893	0	0	1.0650887573964498	0.9622097269103452	NPSR1;ADCYAP1R1;VIPR2;CALCB;CXCL17;CD3G;ADCY2;RORA;GPR83;GATA3;PTH1R;HTR4;PTHLH;CDH5;CALCR;MMP26;ENPP3;CGA;DRD5;GGT5;GPR39;PTGIS;GLP2R;IGF1;NR1D1;TSHR;GIP;ADCYAP1;CD200R1;FSHR
positive regulation of protein kinase B signaling (GO:0051897)	23/161	0.4060042116146474	0.9999962068773893	0	0	1.076845932054657	0.9706600348667928	SEMA5A;CSF3;ANGPT1;GDF15;GATA3;LRP2;AREG;CX3CL1;FGF16;FGF8;CALCR;LIN28A;FGF9;ERBB3;LCK;ERBB4;LEP;FGF18;GFRAL;TRIB3;FGF23;FGFR2;FGF10
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	9/60	0.4140914497991036	0.9999962068773893	0	0	1.1399617085891596	1.005068257071454	GRM4;GRM7;CHRM4;HTR1D;OPRK1;ADCY2;GNAT1;OPRM1;HTR4
collagen fibril organization (GO:0030199)	13/89	0.4157789517137932	0.9999962068773893	0	0	1.1050166630514089	0.9697643097697519	COL14A1;COL11A1;LOXL1;COL3A1;COL2A1;COL1A2;COL5A1;PXDN;COL4A6;COL9A1;COL21A1;COL4A5;TLL1
bicellular tight junction assembly (GO:0070830)	8/53	0.41820174277235284	0.9999962068773893	0	0	1.1483753012548823	1.0011436251089163	CLDN6;CDH5;PATJ;MARVELD2;CLDN14;FRMPD2;MARVELD3;GRHL2
cardiac muscle tissue development (GO:0048738)	8/53	0.41820174277235284	0.9999962068773893	0	0	1.1483753012548823	1.0011436251089163	CSRP3;SGCD;GJA5;NKX2-5;ADAMTS9;BMP7;SGCZ;BMP5
negative regulation of secretion by cell (GO:1903531)	6/39	0.42703192242552146	0.9999962068773893	0	0	1.1744122842777551	0.9993033125475405	IL11;GRM7;IL1RAPL1;STXBP6;FGF23;SNCA
positive regulation of cold-induced thermogenesis (GO:0120162)	14/97	0.427637066348017	0.9999962068773893	0	0	1.0896208522244901	0.9256115780526045	THRA;DIO2;UCP1;EBF2;ESRRG;ELOVL6;KSR2;PHOX2B;TSHR;ADCYAP1;ACADL;SCD;LEP;PRDM16
chemical synaptic transmission, postsynaptic (GO:0099565)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	GRIN2A;GRID2;INSYN1;GRIN2B
fat-soluble vitamin metabolic process (GO:0006775)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	CYP24A1;CYP11A1;LRAT;LRP2
in utero embryonic development (GO:0001701)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	FOXD3;EGFL8;FGFR2;MYH6
negative regulation of ion transport (GO:0043271)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	CASQ2;STC1;NOS1;SNCA
negative regulation of signaling (GO:0023057)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	IL11;ERBB3;OPRM1;FGF23
outflow tract septum morphogenesis (GO:0003148)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	FGF8;LRP2;NKX2-5;FGFR2
regulation of calcium ion import (GO:0090279)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	PLPP4;GRM6;SEMG1;STC1
regulation of dopamine secretion (GO:0014059)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	SYT5;SYT1;SYT7;SNCA
regulation of heterotypic cell-cell adhesion (GO:0034114)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	FGB;CEACAM6;LCK;BMP7
regulation of myotube differentiation (GO:0010830)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	MYOG;CEACAM5;NKX2-5;RBM24
regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	JPH2;CASQ2;AKAP6;NOS1
response to hexose (GO:0009746)	4/25	0.43669255349516634	0.9999962068773893	0	0	1.2302713467762012	1.019311638414515	NEUROD1;SLC30A8;HNF4A;MAFA
regulation of osteoblast differentiation (GO:0045667)	12/83	0.43723789484961867	0.9999962068773893	0	0	1.0917550245291976	0.9031847496393761	NELL1;SMOC1;NOG;SNAI2;SOX11;SOX9;PRKD1;IGF1;BMPR1B;FGF23;BMP7;FGFR2
inorganic anion transport (GO:0015698)	8/54	0.43965308795438135	0.9999962068773893	0	0	1.1233455822574876	0.9231309122468543	SLC13A1;SLC34A2;FXYD3;CLCNKB;ENPP1;SLC4A1;ENPP3;SLC5A5
base conversion or substitution editing (GO:0016553)	3/18	0.44157247603892263	0.9999962068773893	0	0	1.2917506532288168	1.0558939236729383	APOBEC2;ADAD1;AICDA
cell migration involved in sprouting angiogenesis (GO:0002042)	3/18	0.44157247603892263	0.9999962068773893	0	0	1.2917506532288168	1.0558939236729383	EFNB2;EGR3;TDGF1
embryonic heart tube development (GO:0035050)	3/18	0.44157247603892263	0.9999962068773893	0	0	1.2917506532288168	1.0558939236729383	RYR2;FGF8;NKX2-5
fluid transport (GO:0042044)	3/18	0.44157247603892263	0.9999962068773893	0	0	1.2917506532288168	1.0558939236729383	PDZD3;AQP8;AQP7
maintenance of gastrointestinal epithelium (GO:0030277)	3/18	0.44157247603892263	0.9999962068773893	0	0	1.2917506532288168	1.0558939236729383	MUC13;TFF2;SOX9
